trade_date,open,close,high,low,volume,ts_code
2017/3/10,359.307,359.239,366.183,357.791,40951,600519
2017/3/13,359.433,360.89,363.59,356.985,27674,600519
2017/3/14,360.89,358.899,363.124,357.772,20416,600519
2017/3/15,358.899,363.93,364.386,358.423,25155,600519
2017/3/16,365.756,364.017,367.446,362.104,25022,600519
2017/3/17,362.395,367.621,373.42,362.395,34700,600519
2017/3/20,369.583,375.323,375.615,368.009,31545,600519
2017/3/21,375.459,382.705,385.124,375.411,48460,600519
2017/3/22,379.325,383.162,383.278,373.954,45532,600519
2017/3/23,380.782,378.606,382.686,375.508,34504,600519
2017/3/24,381.064,375.722,381.938,373.954,33287,600519
2017/3/27,374.954,367.951,378.092,367.534,53690,600519
2017/3/28,369.049,369.35,370.214,365.853,41187,600519
2017/3/29,370.078,372.643,374.731,369,37299,600519
2017/3/30,372.011,375.061,375.79,371.623,31612,600519
2017/3/31,375.119,375.275,376.868,373.157,24474,600519
2017/4/5,374.595,378.48,383.657,373.954,40789,600519
2017/4/6,377.849,380.666,381.724,375.537,28857,600519
2017/4/7,381.715,381.598,382.696,378.422,24097,600519
2017/4/10,382.696,378.033,382.696,376.868,28869,600519
2017/4/11,376.916,374.236,379.49,369.68,43530,600519
2017/4/12,374.236,379.034,379.782,373.76,27002,600519
2017/4/13,379.568,386.96,387.154,379.306,45648,600519
2017/4/14,387.97,384.104,388.407,383.667,23646,600519
2017/4/17,379.782,384.434,386.853,377.402,28793,600519
2017/4/18,383.278,393.04,394.886,383.278,49581,600519
2017/4/19,391.437,394.099,397.362,391.301,37550,600519
2017/4/20,394.439,403.394,408.367,394.439,50457,600519
2017/4/21,403.093,389.038,403.676,388.523,49332,600519
2017/4/24,389.126,387.115,393.38,377.839,50037,600519
2017/4/25,393.186,406.872,408.115,393.186,76192,600519
2017/4/26,406.833,405.968,416.381,401.16,56624,600519
2017/4/27,403.608,409.348,409.863,398.654,28240,600519
2017/4/28,409.883,401.617,410.864,398.139,49505,600519
2017/5/2,399.791,400.257,403.093,397.44,23291,600519
2017/5/3,399.208,405.628,405.677,399.208,20267,600519
2017/5/4,402.734,404.064,406.473,402.734,26709,600519
2017/5/5,404.259,404.249,410.65,403.19,37437,600519
2017/5/8,404.239,393.846,405.036,393.108,40721,600519
2017/5/9,392.836,397.032,398.12,386.581,52801,600519
2017/5/10,396.682,398.324,402.549,395.342,26039,600519
2017/5/11,396.682,400.335,402.802,394.847,30467,600519
2017/5/12,401.724,401.607,403.385,398.246,22337,600519
2017/5/15,401.267,407.513,408.29,401.267,33447,600519
2017/5/16,407.561,417.779,418.848,406.26,50164,600519
2017/5/17,416.691,414.36,417.847,412.69,27515,600519
2017/5/18,412.855,417.216,418.343,412.816,24300,600519
2017/5/19,417.245,428.172,429.124,417.245,38310,600519
2017/5/22,426.443,429.105,433.213,423.685,35321,600519
2017/5/23,429.561,441.168,441.431,429.561,48454,600519
2017/5/24,439.906,437.4,443.383,433.204,40226,600519
2017/5/25,435.836,437.672,439.964,434.661,28898,600519
2017/5/26,437.885,438.954,442.528,435.146,27386,600519
2017/5/31,437.089,430.231,437.575,427.483,44312,600519
2017/6/1,429.804,436.39,437.04,428.357,40604,600519
2017/6/2,437.089,434.476,438.012,432.815,21785,600519
2017/6/5,435.185,431.659,436.118,429.658,19241,600519
2017/6/6,432.203,435.943,436.118,431.455,20402,600519
2017/6/7,436.234,446.19,446.802,436.234,38834,600519
2017/6/8,448.084,450.988,451.076,445.345,28951,600519
2017/6/9,450.92,452.377,457.292,449.716,31430,600519
2017/6/12,453.601,459.312,461.799,451.659,35109,600519
2017/6/13,459.478,459.468,460.886,453.601,24237,600519
2017/6/14,459.225,460.779,463.8,456.981,33768,600519
2017/6/15,461.372,450.979,461.838,450.687,50202,600519
2017/6/16,448.259,449.357,454.077,448.026,33331,600519
2017/6/19,448.706,456.68,456.894,448.706,38536,600519
2017/6/20,459.429,452.921,461.255,452.3,34505,600519
2017/6/21,456.078,459.147,459.429,452.659,42038,600519
2017/6/22,459.448,459.186,464.218,457.681,38242,600519
2017/6/23,459.293,459.167,461.255,454.893,31303,600519
2017/6/26,459.439,470.774,471.085,458.458,52932,600519
2017/6/27,468.967,470.211,471.085,467.054,27980,600519
2017/6/28,470.201,461.663,470.201,459.429,37728,600519
2017/6/29,462.634,459.439,463.654,456.515,35092,600519
2017/6/30,457.982,458.312,460.556,454.378,22427,600519
2017/7/3,460.595,447.161,460.595,444.762,49628,600519
2017/7/4,445.792,438.954,446.802,436.118,56488,600519
2017/7/5,440.013,446.928,447.123,440.013,37540,600519
2017/7/6,444.966,442.897,446.996,437.672,42044,600519
2017/7/7,444.735,439.726,444.785,435.023,37796,600519
2017/7/10,440.624,448.107,448.531,436.768,36624,600519
2017/7/11,448.137,456.646,458.076,447.644,44601,600519
2017/7/12,459.279,451.065,459.466,448.63,28950,600519
2017/7/13,448.975,449.774,455.443,447.329,25951,600519
2017/7/14,449.863,450.02,452.337,446.707,17726,600519
2017/7/17,450.641,443.769,451.627,440.032,35263,600519
2017/7/18,445.662,446.214,447.634,441.728,30684,600519
2017/7/19,447.644,450.464,457.129,446.461,56259,600519
2017/7/20,449.478,459.939,460.354,449.478,46634,600519
2017/7/21,460.423,466.575,468.36,457.169,46792,600519
2017/7/24,468.232,471.111,478.555,468.232,42716,600519
2017/7/25,475.449,471.269,476.041,469.435,21929,600519
2017/7/26,471.357,465.027,474.887,460.028,31470,600519
2017/7/27,465.027,467.236,469.188,464.505,19595,600519
2017/7/28,464.406,477.145,477.293,461.162,46618,600519
2017/7/31,477.224,474.483,481.129,474.266,38412,600519
2017/8/1,474.266,473.517,476.238,470.716,27501,600519
2017/8/2,473.319,476.08,478.092,471.811,26774,600519
2017/8/3,476.909,470.539,480.034,468.971,31768,600519
2017/8/4,470.322,467.009,472.274,465.984,18681,600519
2017/8/7,465.885,474.818,475.646,464.534,23099,600519
2017/8/8,475.252,475.824,477.441,472.787,16051,600519
2017/8/9,478.052,483.978,486.078,475.282,41794,600519
2017/8/10,484.215,484.747,492.606,482.154,35364,600519
2017/8/11,482.154,477.283,489.598,476.711,36572,600519
2017/8/14,478.417,492.832,493.099,478.417,39331,600519
2017/8/15,493.109,489.026,494.085,488.08,27163,600519
2017/8/16,491.028,489.539,491.817,486.098,18587,600519
2017/8/17,490.634,485.792,490.634,482.943,25846,600519
2017/8/18,485.901,482.795,487.518,481.168,23857,600519
2017/8/21,481.168,482.874,487.478,480.123,23546,600519
2017/8/22,480.576,480.399,482.627,469.336,42457,600519
2017/8/23,478.654,487.094,487.705,477.54,27214,600519
2017/8/24,487.074,485.911,489.45,485.132,18156,600519
2017/8/25,486.542,486.088,487.331,482.47,17297,600519
2017/8/28,486.098,485.151,490.328,484.156,29021,600519
2017/8/29,486.118,482.588,487.952,481.178,25176,600519
2017/8/30,482.844,486.068,486.838,482.312,18503,600519
2017/8/31,487.123,484.274,487.952,482.943,18736,600519
2017/9/1,483.337,488.248,489.332,483.17,31451,600519
2017/9/4,488.248,485.526,489.707,484.392,18931,600519
2017/9/5,485.98,483.13,487.074,482.647,22622,600519
2017/9/6,483.14,478.19,485.871,478.052,33006,600519
2017/9/7,478.516,474.532,480.083,473.339,33320,600519
2017/9/8,471.555,467.729,473.773,467.364,41173,600519
2017/9/11,464.495,471.624,475.469,463.4,45374,600519
2017/9/12,472.787,478.121,479.196,471.702,34341,600519
2017/9/13,478.21,484.747,485.309,474.641,33075,600519
2017/9/14,486.088,483.84,487.114,482.144,19399,600519
2017/9/15,485.605,482.982,485.605,481.168,16039,600519
2017/9/18,483.278,491.984,493.493,483.278,42206,600519
2017/9/19,493.296,489.993,495.465,489.066,23054,600519
2017/9/20,489.943,489.253,493.02,489.056,17318,600519
2017/9/21,488.997,491.787,493.572,485.98,19402,600519
2017/9/22,489.943,492.931,493.178,488.859,16343,600519
2017/9/25,493.306,500.139,501.085,493.296,32697,600519
2017/9/26,499.596,502.16,502.86,496.55,25470,600519
2017/9/27,501.795,501.095,503.876,498.985,16671,600519
2017/9/28,500.099,511.202,512.917,500.05,25969,600519
2017/9/29,508.776,510.393,518.518,508.283,22436,600519
2017/10/9,517.196,520.381,528.052,512.819,34891,600519
2017/10/10,519.671,532.499,532.923,519.632,31006,600519
2017/10/11,530.567,537.902,543.533,530.567,33406,600519
2017/10/12,537.37,536.473,539.835,532.618,19646,600519
2017/10/13,537.37,548.364,548.808,534.422,27858,600519
2017/10/16,552.15,552.84,558.727,548.088,29909,600519
2017/10/17,553.116,548.936,553.116,546.244,20977,600519
2017/10/18,546.441,552.87,554.714,546.441,19178,600519
2017/10/19,553.146,574.444,576.958,552.87,40658,600519
2017/10/20,572.866,566.289,572.866,563.755,31534,600519
2017/10/23,566.871,565.382,572.373,560.048,23771,600519
2017/10/24,563.992,559.387,565.767,555.72,31274,600519
2017/10/25,561.774,557.751,563.677,554.191,25076,600519
2017/10/26,596.53,596.619,604.418,583.623,115434,600519
2017/10/27,593.681,640.535,645.83,591.63,84383,600519
2017/10/30,634.047,613.371,634.984,612.306,81007,600519
2017/10/31,613.302,609.378,618.814,603.314,51875,600519
2017/11/1,612.188,614.288,622.698,610.551,43435,600519
2017/11/2,618.173,618.143,620.963,612.306,34249,600519
2017/11/3,619.849,630.222,634.432,619.849,48188,600519
2017/11/6,632.519,643.917,648.413,631.237,48513,600519
2017/11/7,641.472,633.081,647.95,629.246,55564,600519
2017/11/8,633.337,641.275,645.337,633.337,43951,600519
2017/11/9,638.928,640.969,644.992,635.586,33641,600519
2017/11/10,641.324,668.459,673.832,641.324,74078,600519
2017/11/13,670.48,678.25,683.081,666.339,49869,600519
2017/11/14,677.52,669.248,677.599,667.867,46366,600519
2017/11/15,669.248,678.447,680.33,664.564,45036,600519
2017/11/16,676.406,709.043,709.881,676.406,60716,600519
2017/11/17,686.256,680.587,699.074,668.281,123861,600519
2017/11/20,667.325,669.642,676.002,650.76,88305,600519
2017/11/21,659.634,667.769,679.157,652.752,96016,600519
2017/11/22,667.522,641.413,678.368,640.9,128498,600519
2017/11/23,633.012,624.858,636.956,621.397,109599,600519
2017/11/24,626.997,621.219,633.505,613.519,76541,600519
2017/11/27,625.124,612.592,627.421,604.428,63548,600519
2017/11/28,616.309,639.155,639.796,615.264,70291,600519
2017/11/29,640.841,629.186,642.842,625.134,46763,600519
2017/11/30,626.613,622.166,639.401,617.236,38019,600519
2017/12/1,629.078,613.637,630.044,611.448,47192,600519
2017/12/4,615.215,628.861,635.083,608.086,54267,600519
2017/12/5,625.124,624.099,638.336,621.308,47465,600519
2017/12/6,622.659,616.26,635.083,611.32,58174,600519
2017/12/7,616.201,608.056,616.24,606.646,51032,600519
2017/12/8,606.804,618.498,620.046,606.804,45503,600519
2017/12/11,622.166,641.876,642.823,622.166,72849,600519
2017/12/12,649.478,642.202,649.547,641.906,47889,600519
2017/12/13,645.82,658.855,660.62,641.61,48502,600519
2017/12/14,660.6,655.246,661.902,651.253,31967,600519
2017/12/15,654.704,644.637,658.599,641.669,32255,600519
2017/12/18,650.76,656.449,660.423,649.36,39162,600519
2017/12/19,653.718,657.751,663.026,651.746,44072,600519
2017/12/20,660.521,675.321,677.244,654.734,63601,600519
2017/12/21,673.438,672.196,677.796,666.043,46680,600519
2017/12/22,670.48,673.359,676.297,667.532,28317,600519
2017/12/25,676.396,678.486,686.552,674.148,36214,600519
2017/12/26,678.546,671.279,683.288,667.029,31867,600519
2017/12/27,675.272,654.882,675.272,653.225,37722,600519
2017/12/28,677.382,708.628,709.821,661.922,124141,600519
2017/12/29,707.948,687.725,716.329,681.918,76038,600519
2018/1/2,690.2,693.996,700.218,680.232,49612,600519
2018/1/3,691.679,705.838,711.3,689.944,52019,600519
2018/1/4,711.3,726.751,733.091,709.259,72205,600519
2018/1/5,730.626,728.023,735.586,718.025,39989,600519
2018/1/8,724.73,741.6,745.909,724.73,52204,600519
2018/1/9,741.679,771.565,772.038,741.679,64591,600519
2018/1/10,774.01,774.71,777.836,762.651,47714,600519
2018/1/11,775.982,763.963,776.968,761.192,50656,600519
2018/1/12,762.937,777.382,777.757,756.282,45988,600519
2018/1/15,782.352,774.375,787.873,768.114,52473,600519
2018/1/16,769.553,762.119,777.57,757.248,65428,600519
2018/1/17,759.22,737.459,763.164,728.171,90709,600519
2018/1/18,737.459,740.23,754.29,733.673,58978,600519
2018/1/19,742.359,739.678,748.275,728.674,50925,600519
2018/1/22,741.285,762.809,763.164,741.285,67126,600519
2018/1/23,766.921,762.947,769.08,757.84,49549,600519
2018/1/24,765.57,753.758,765.59,747.98,43298,600519
2018/1/25,750.346,758.392,765.136,740.486,50040,600519
2018/1/26,756.499,766.339,766.516,753.304,43978,600519
2018/1/29,767.857,726.012,768.755,724.71,74535,600519
2018/1/30,725.696,731.691,738.287,719.8,51911,600519
2018/1/31,728.654,753.836,760.906,728.654,60402,600519
2018/2/1,756.262,747.122,756.558,742.379,50582,600519
2018/2/2,741.689,730.034,742.685,714.85,75420,600519
2018/2/5,717.039,708.175,719.741,695.722,98995,600519
2018/2/6,693.158,698.936,712.484,693.158,88168,600519
2018/2/7,709.92,673.862,713.746,672.462,88289,600519
2018/2/8,672.649,691.176,707.948,672.649,83409,600519
2018/2/9,670.48,673.862,680.232,648.788,105578,600519
2018/2/12,681.326,687.715,695.623,675.607,64179,600519
2018/2/13,695.15,702.012,704.813,694.637,53389,600519
2018/2/14,709.92,708.392,709.92,702.249,30652,600519
2018/2/22,717.118,732.056,733.584,713.115,50764,600519
2018/2/23,736.542,732.085,745.968,726.682,38158,600519
2018/2/26,736.424,733.101,741.521,722.758,43658,600519
2018/2/27,738.514,727.648,745.416,726.899,42601,600519
2018/2/28,721.752,715.461,731.908,708.934,48330,600519
2018/3/1,717.808,731.582,736.394,713.637,44794,600519
2018/3/2,727.668,726.1,733.15,719.78,25991,600519
2018/3/5,727.846,710.029,731.612,706.992,37234,600519
2018/3/6,714.85,708.204,717.414,687.37,64570,600519
2018/3/7,704.99,700.099,713.864,699.064,34595,600519
2018/3/8,704.004,712.641,713.864,698.088,35349,600519
2018/3/9,717.364,718.005,722.314,713.371,30171,600519
2018/3/12,719.336,713.815,723.645,712.651,39888,600519
2018/3/13,712.878,700.405,716.428,700.06,38577,600519
2018/3/14,699.735,716.704,717.887,697.319,37355,600519
2018/3/15,717.828,736.019,736.542,717.828,56148,600519
2018/3/16,737.134,729.492,743.424,728.536,35855,600519
2018/3/19,733.554,742.931,743.434,728.654,38666,600519
2018/3/20,739.5,737.262,741.472,729.64,28877,600519
2018/3/21,739.609,731.612,742.567,729.64,26742,600519
2018/3/22,733.584,715.915,737.528,713.874,37486,600519
2018/3/23,691.186,701.105,713.361,690.279,52546,600519
2018/3/26,698.088,703.501,705.049,692.054,46256,600519
2018/3/27,712.878,704.734,715.718,694.144,47548,600519
2018/3/28,690.17,672.501,693.158,659.634,113539,600519
2018/3/29,672.649,679.453,688.08,649.192,79081,600519
2018/3/30,676.396,674.049,683.791,670.362,36540,600519
2018/4/2,670.48,670.539,681.326,664.673,32039,600519
2018/4/3,668.508,668.419,677.382,665.935,40235,600519
2018/4/4,672.452,684.294,690.624,670.855,56891,600519
2018/4/9,687.341,688.524,695.554,680.488,30833,600519
2018/4/10,694.933,698.108,698.581,688.682,32043,600519
2018/4/11,700.06,695.485,704.773,693.178,25723,600519
2018/4/12,694.144,684.481,696.984,682.529,30713,600519
2018/4/13,688.721,677.244,691.186,675.489,27549,600519
2018/4/16,671.052,671.841,677.234,667.522,32939,600519
2018/4/17,675.41,656.873,675.785,656.282,35172,600519
2018/4/18,661.606,646.461,661.606,635.97,62616,600519
2018/4/19,650.612,670.441,670.48,647.467,44207,600519
2018/4/20,671.466,660.876,684.284,658.875,41511,600519
2018/4/23,656.686,664.574,670.805,656.686,32659,600519
2018/4/24,666.536,680.222,683.791,665.55,47282,600519
2018/4/25,679.354,681.296,682.312,673.458,25252,600519
2018/4/26,682.312,668.735,682.588,663.578,35047,600519
2018/4/27,675.657,653.255,678.723,645.83,57915,600519
2018/5/2,650.76,658.48,659.624,636.029,70259,600519
2018/5/3,656.676,661.488,664.249,648.788,36326,600519
2018/5/4,661.586,653.59,665.382,651.322,37375,600519
2018/5/7,650.711,688.396,692.054,648.561,85591,600519
2018/5/8,688.258,698.906,702.16,688.258,62497,600519
2018/5/9,699.153,692.123,702.328,687.36,32331,600519
2018/5/10,693.651,704.191,705.976,693.651,39293,600519
2018/5/11,708.628,707.968,720.273,705.68,39141,600519
2018/5/14,713.864,732.016,732.598,713.864,51014,600519
2018/5/15,735.556,732.657,735.99,723.724,38055,600519
2018/5/16,729.64,724.237,735.221,723.014,30795,600519
2018/5/17,724.828,717.197,727.175,713.864,28517,600519
2018/5/18,713.854,728.97,730.626,711.093,29255,600519
2018/5/21,733.584,724.533,736.838,722.225,29059,600519
2018/5/22,724.927,729.216,729.482,719.8,16998,600519
2018/5/23,729.64,713.647,729.64,713.45,28268,600519
2018/5/24,709.92,705.384,718.459,703.018,30416,600519
2018/5/25,702.032,706.824,716.822,702.032,26511,600519
2018/5/28,707.948,730.034,730.291,705.108,42805,600519
2018/5/29,728.457,721.19,739.5,721.042,40820,600519
2018/5/30,717.039,715.708,726.978,709.969,37147,600519
2018/5/31,720.027,740.614,741.097,720.017,71852,600519
2018/6/1,740.614,734.679,744.41,728.417,36177,600519
2018/6/4,741.817,771.022,771.939,735.438,73805,600519
2018/6/5,775.489,777.017,783.574,766.349,52629,600519
2018/6/6,776.968,774.75,789.737,771.348,48969,600519
2018/6/7,778.92,770.036,784.412,767.995,39167,600519
2018/6/8,769.08,767.059,774.897,759.22,34958,600519
2018/6/11,765.185,764.87,774.996,757.573,36547,600519
2018/6/12,767.108,788.001,792.251,765.629,55287,600519
2018/6/13,788.8,779.265,791.383,777.836,35244,600519
2018/6/14,778.94,775.124,782.687,764.328,36159,600519
2018/6/15,773.2,773.33,778.58,769.1,31707,600519
2018/6/19,769,738,769,737,60195,600519
2018/6/20,741,763.59,765,741,45838,600519
2018/6/21,765.22,759.32,778.89,758.77,39182,600519
2018/6/22,754,766.53,767,750,28854,600519
2018/6/25,766,765.56,778.97,764.9,32934,600519
2018/6/26,765.31,754.8,769.88,747,46577,600519
2018/6/27,752,722.44,757,721,57298,600519
2018/6/28,714,710.93,719,697,50833,600519
2018/6/29,712.3,731.46,732.3,705,32929,600519
2018/7/2,734.52,711.55,739.33,703,37558,600519
2018/7/3,709.76,694.92,715.78,678.23,82837,600519
2018/7/4,692,690.91,700,688,37990,600519
2018/7/5,700,702.39,716.2,700,47123,600519
2018/7/6,707,714.12,720.93,699.26,44156,600519
2018/7/9,720.03,727.24,729.86,719.73,40572,600519
2018/7/10,729,725.76,731.5,713.33,29010,600519
2018/7/11,710,719.58,724,702.22,24278,600519
2018/7/12,718,737.54,741.17,718,40170,600519
2018/7/13,742.3,746.99,748.1,735.12,28907,600519
2018/7/16,752.3,754.68,764.11,751.03,32474,600519
2018/7/17,757,742.43,757,736.02,27806,600519
2018/7/18,742.43,737.44,749.69,735,24521,600519
2018/7/19,739,740.95,743.95,735.02,18078,600519
2018/7/20,741.5,741.13,743.13,728,30548,600519
2018/7/23,736,732.07,741.15,720.01,35969,600519
2018/7/24,732.68,745.4,747.3,723,41808,600519
2018/7/25,746.95,743.81,749.88,740.01,21743,600519
2018/7/26,748.9,735.62,748.9,734.23,23067,600519
2018/7/27,736,738.56,744.3,730,20913,600519
2018/7/30,738.9,719.21,740.66,715,42171,600519
2018/7/31,720.3,726.44,727.88,719.21,20683,600519
2018/8/1,731.4,714.94,732.3,714.11,25237,600519
2018/8/2,715.97,695.84,715.97,687.88,55001,600519
2018/8/3,695,678.99,695,676.2,47336,600519
2018/8/6,677,669.68,684,662.25,45248,600519
2018/8/7,672.3,686.28,687.83,662.02,39085,600519
2018/8/8,687.02,676.22,689,671.87,29685,600519
2018/8/9,671,691.88,694.5,670.12,34485,600519
2018/8/10,691.88,687.18,694.77,684.2,23817,600519
2018/8/13,683,679.22,683,666.68,34570,600519
2018/8/14,679.22,680.13,684.5,673.51,21696,600519
2018/8/15,679.8,662.8,680,661,34997,600519
2018/8/16,652,648.44,668.5,640,59939,600519
2018/8/17,657.5,634.86,657.5,630.01,46574,600519
2018/8/20,632.45,644.79,645.55,616.86,48852,600519
2018/8/21,647,671.49,672.3,647,52249,600519
2018/8/22,671,667.7,673.2,663,20675,600519
2018/8/23,671.7,670.21,678.5,665.18,27357,600519
2018/8/24,669,660.3,669,656.46,26090,600519
2018/8/27,662,687.3,687.3,662,48016,600519
2018/8/28,693,681,693.78,678.55,32488,600519
2018/8/29,682,685.85,688.88,679.1,27404,600519
2018/8/30,688.21,680.4,692.6,679.01,33788,600519
2018/8/31,676.25,659.19,677,656.5,58980,600519
2018/9/3,652,666.21,667.67,650.8,30179,600519
2018/9/4,666.8,675.04,676,661.6,21540,600519
2018/9/5,675,657.79,676.99,657,28983,600519
2018/9/6,652,644,659.26,640,42370,600519
2018/9/7,645.5,650.97,658.03,645.14,29240,600519
2018/9/10,652.2,644.8,653.81,640.7,21202,600519
2018/9/11,645.57,646,650.97,640.63,19496,600519
2018/9/12,643,630,644.87,628.01,41157,600519
2018/9/13,638,631.98,642,620,47713,600519
2018/9/14,633.98,642.9,649.78,628.53,40900,600519
2018/9/17,645,645.81,652.96,641.06,29112,600519
2018/9/18,643,666.7,668,642.22,37858,600519
2018/9/19,666.58,681.42,686,666,48221,600519
2018/9/20,685.2,678.55,686.9,677.36,27519,600519
2018/9/21,682,700.01,700.01,680.01,42617,600519
2018/9/25,695,697.02,705.77,693.26,30639,600519
2018/9/26,702.1,724.93,732.68,701.99,72287,600519
2018/9/27,727.5,724,728,715.4,40508,600519
2018/9/28,726.7,730,733.2,718.88,35089,600519
2018/10/8,715.41,686.15,719,686.15,82745,600519
2018/10/9,686.9,695,698.71,685.9,40222,600519
2018/10/10,697.26,670.92,698,669.69,63098,600519
2018/10/11,635.01,644.99,668.94,635.01,91581,600519
2018/10/12,651,668,672.68,650.58,54472,600519
2018/10/15,669.49,666.9,671.95,660.03,35607,600519
2018/10/16,665.98,667.14,679.53,662.01,26393,600519
2018/10/17,675,665.72,677.3,649.9,43077,600519
2018/10/18,660,645.94,660,644.97,52156,600519
2018/10/19,638,670,675,635.08,76199,600519
2018/10/22,675,693,702.02,675,73108,600519
2018/10/23,689,641.74,689,635,123112,600519
2018/10/24,628.11,636.99,650,620,76112,600519
2018/10/25,620,619,622.5,608.58,75568,600519
2018/10/26,619,610.1,625,607.98,55327,600519
2018/10/29,549.09,549.09,549.09,549.09,49076,600519
2018/10/30,510,524,543,509.02,204396,600519
2018/10/31,527,548.9,555,522,96884,600519
2018/11/1,555,563,585.5,551.25,98106,600519
2018/11/2,585,599.9,600,572.24,89156,600519
2018/11/5,593,575.8,593,571.77,75517,600519
2018/11/6,574,566,574.16,558.01,45566,600519
2018/11/7,569,566.4,574.95,562.01,38107,600519
2018/11/8,574,570.34,577,568,33763,600519
2018/11/9,567.22,562,569,562,24336,600519
2018/11/12,553,552,554.2,536.8,67824,600519
2018/11/13,546.12,570,570,543,66429,600519
2018/11/14,569.96,555.1,569.96,552.55,41766,600519
2018/11/15,558.8,559.7,564.8,555.5,30833,600519
2018/11/16,561,560,566,558.03,28938,600519
2018/11/19,560.3,569.02,572,559.11,36179,600519
2018/11/20,565,561.6,568,560,26943,600519
2018/11/21,554,564.7,568.9,553.68,27107,600519
2018/11/22,565.15,564.5,567.33,558,21213,600519
2018/11/23,564,556.9,567.3,556.9,20126,600519
2018/11/26,558,552.11,560.2,552,19120,600519
2018/11/27,552,548.1,554.99,546.5,20233,600519
2018/11/28,550.85,557,559.19,545.5,27737,600519
2018/11/29,566.03,551.6,569.8,549.01,45069,600519
2018/11/30,557,565,568.89,553,49010,600519
2018/12/3,589,601.2,605,584.77,83414,600519
2018/12/4,602.99,602.23,604.26,595,31473,600519
2018/12/5,597.5,610.1,616.5,595,41588,600519
2018/12/6,600,591.8,605.98,590.36,37758,600519
2018/12/7,595.6,587,598.86,584.7,26841,600519
2018/12/10,576,577.23,587.5,574.18,24640,600519
2018/12/11,577,582.99,586.55,577,16316,600519
2018/12/12,588.79,589,589.2,582.8,19921,600519
2018/12/13,590,601.75,606.88,589.6,40399,600519
2018/12/14,598.01,592.96,599.8,592,24554,600519
2018/12/17,592.57,590.52,595.97,585.01,24895,600519
2018/12/18,585.88,590.94,591.54,585,19222,600519
2018/12/19,589,577.8,590.99,576.03,25715,600519
2018/12/20,576.22,574.5,581.5,568.89,26940,600519
2018/12/21,571,567.41,573.45,562.21,30640,600519
2018/12/24,563.5,568,570.91,558,19109,600519
2018/12/25,562.22,565.79,567.5,553.61,26592,600519
2018/12/26,563.81,560.08,568.4,558,17866,600519
2018/12/27,570,563,571.85,562.22,29493,600519
2018/12/28,563.3,590.01,596.4,560,63678,600519
2019/1/2,609.98,598.98,612,595.01,62286,600519
2019/1/3,599.97,590,601.66,585.8,30977,600519
2019/1/4,587.28,602,607.67,582.02,37683,600519
2019/1/7,608,605.49,612,602.22,34750,600519
2019/1/8,605.5,604.79,612,600.28,28838,600519
2019/1/9,609.99,616.12,626.16,609.04,49892,600519
2019/1/10,617.13,618.77,624.88,610.25,29043,600519
2019/1/11,625,635.88,637,618.75,38884,600519
2019/1/14,633,624.6,635.89,621.55,25648,600519
2019/1/15,627.86,659.98,661.5,625,55764,600519
2019/1/16,658,661.1,665.65,653.6,42083,600519
2019/1/17,663,659.25,669.7,655.8,30284,600519
2019/1/18,665,683.61,690.2,661.5,68609,600519
2019/1/21,690,686.98,698.88,681.88,47051,600519
2019/1/22,686,671,686,665.22,42122,600519
2019/1/23,667.22,665.66,674.5,663.13,33624,600519
2019/1/24,670.3,672.5,677.83,664.68,29155,600519
2019/1/25,675.88,679.7,684.9,669.93,28986,600519
2019/1/28,684,677,693.98,676.03,36102,600519
2019/1/29,677.5,685,688,668,30342,600519
2019/1/30,684.99,676,686.22,676,22699,600519
2019/1/31,680,689.6,689.6,677.56,36696,600519
2019/2/1,697.04,692.67,699,689.61,30520,600519
2019/2/11,695,725.3,729.5,688.18,58140,600519
2019/2/12,723,717.92,725.49,715.2,35091,600519
2019/2/13,723,735.25,736.16,717.22,35677,600519
2019/2/14,731.2,737.16,743.66,730.14,32258,600519
2019/2/15,734.88,724.78,734.88,723.02,23237,600519
2019/2/18,731,740,744.95,731,37745,600519
2019/2/19,740.96,730.76,742.5,726.66,29501,600519
2019/2/20,735,722,735,716.06,37882,600519
2019/2/21,720,720.25,730.48,717,29850,600519
2019/2/22,717,726.01,728.49,714.1,25908,600519
2019/2/25,730.75,742.33,744.44,717.99,82622,600519
2019/2/26,747.8,727.35,749.18,726,57964,600519
2019/2/27,733,740.7,758.02,731,65942,600519
2019/2/28,737.9,755.01,763.42,736.95,56986,600519
2019/3/1,761.5,789.3,790,761,63840,600519
2019/3/4,795,781.86,798.33,777.22,84585,600519
2019/3/5,785,779.78,789.55,775.88,44830,600519
2019/3/6,775,768,779.5,765.88,46731,600519
2019/3/7,762.22,748.6,762.22,745.56,60180,600519
2019/3/8,737.9,737.5,746.83,733.65,52275,600519
2019/3/11,740.04,758.54,766.95,740.04,53057,600519
2019/3/12,763.82,745.01,763.83,739,52510,600519
2019/3/13,745.5,754,760.75,745.5,40561,600519
2019/3/14,757,778,785,754,62172,600519
2019/3/15,776,777.3,787.5,764.85,52400,600519
2019/3/18,778.8,810.09,814.53,777,81318,600519
2019/3/19,803,792.61,807.92,792.3,40634,600519
2019/3/20,790,792.8,802.3,785,31117,600519
2019/3/21,788,785.75,792.8,781.5,32573,600519
2019/3/22,788.22,794,799.98,785,30517,600519
2019/3/25,786,775.6,788,773.3,37270,600519
