ts_code,trade_date,close,open,high,low,volume
000001.SH,20091029,2960.466,2975.199,2993.435,2952.014,110282234
000001.SH,20091030,2995.848,3007.25,3027.131,2983.93,104792187
000001.SH,20091102,3076.649,2933.817,3077.907,2923.525,137286110
000001.SH,20091103,3114.227,3085.744,3121.202,3078.944,150552258
000001.SH,20091104,3128.537,3119.313,3141.453,3096.354,145370268
000001.SH,20091105,3155.053,3133.505,3158.718,3122.524,145465766
000001.SH,20091106,3164.037,3176.137,3183.574,3156.993,163490814
000001.SH,20091109,3175.585,3162.146,3176.661,3141.77,139189835
000001.SH,20091110,3178.61,3203.171,3211.105,3176.255,142448019
000001.SH,20091111,3175.192,3176.311,3186.595,3149.071,126821701
000001.SH,20091112,3172.945,3181.457,3199.869,3163.078,138033047
000001.SH,20091113,3187.647,3164.65,3189.091,3127.502,151147494
000001.SH,20091116,3275.048,3206.428,3275.549,3206.428,200378981
000001.SH,20091117,3282.889,3291.044,3298.379,3275.305,166037305
000001.SH,20091118,3303.234,3287.265,3315.872,3274.212,158663952
000001.SH,20091119,3320.612,3311.188,3329.028,3285.805,174619648
000001.SH,20091120,3308.346,3309.376,3332.531,3280.184,176074025
000001.SH,20091123,3338.663,3312.974,3339.305,3305.502,169531590
000001.SH,20091124,3223.526,3352.22,3361.386,3214.026,250211554
000001.SH,20091125,3290.165,3214.815,3291.173,3188.019,189026737
000001.SH,20091126,3170.98,3296.014,3305.327,3160.35,217978838
000001.SH,20091127,3096.265,3137.297,3169.755,3080.885,148802727
000001.SH,20091130,3195.301,3114.29,3195.879,3114.29,138860263
000001.SH,20091201,3235.363,3191.058,3240.661,3173.416,165279767
000001.SH,20091202,3269.752,3252.979,3278.27,3245.964,175051363
000001.SH,20091203,3264.628,3267.995,3270.367,3227.772,159219988
000001.SH,20091204,3317.044,3256.614,3319.129,3214.84,215945072
000001.SH,20091207,3331.897,3313.06,3334.011,3302.134,139876001
000001.SH,20091208,3296.664,3330.326,3330.382,3260.671,137065573
000001.SH,20091209,3239.568,3258.003,3284.645,3228.204,115095030
000001.SH,20091210,3254.264,3258.354,3276.126,3225.562,94306516
000001.SH,20091211,3247.318,3260.448,3280.939,3242.373,91542945
000001.SH,20091214,3302.904,3246.951,3315.034,3178.229,118243321
000001.SH,20091215,3274.46,3283.598,3303.176,3267.935,101484567
000001.SH,20091216,3255.213,3262.862,3299.331,3246.607,103873513
000001.SH,20091217,3179.078,3261.608,3272.975,3176.626,105646586
000001.SH,20091218,3113.886,3154.815,3169.582,3108.03,101866376
000001.SH,20091221,3122.973,3108.067,3123.986,3088.003,74568126
000001.SH,20091222,3050.52,3126.615,3129.314,3039.858,85080787
000001.SH,20091223,3073.777,3048.199,3078.837,3041.348,80058134
000001.SH,20091224,3153.41,3080.874,3156.531,3075.107,102406204
000001.SH,20091225,3141.353,3149.226,3154.774,3128.15,84545783
000001.SH,20091228,3188.785,3148.86,3202.087,3148.86,91211608
000001.SH,20091229,3211.761,3190.172,3212.516,3166.758,102612637
000001.SH,20091230,3262.6,3211.828,3267.001,3206.217,129456039
000001.SH,20091231,3277.139,3264.998,3282.211,3250.026,116520402
000001.SH,20100104,3243.76,3289.75,3295.279,3243.319,109447927
000001.SH,20100105,3282.179,3254.468,3290.512,3221.462,126115066
000001.SH,20100106,3254.215,3277.517,3295.868,3253.044,123651384
000001.SH,20100107,3192.776,3253.991,3268.819,3176.707,128652827
000001.SH,20100108,3195.997,3177.259,3198.92,3149.017,98377147
000001.SH,20100111,3212.75,3301.611,3306.751,3197.328,136327216
000001.SH,20100112,3273.966,3205.705,3275.202,3180.085,140655241
000001.SH,20100113,3172.658,3204.976,3232.818,3165.485,158344278
000001.SH,20100114,3215.55,3183.381,3219.016,3165.596,135954504
000001.SH,20100115,3224.152,3217.19,3241.815,3197.221,120541135
000001.SH,20100118,3237.098,3213.637,3238.242,3202.207,135067238
000001.SH,20100119,3246.874,3242.216,3268.806,3236.839,129943532
000001.SH,20100120,3151.85,3252.037,3255.128,3148.334,158243112
000001.SH,20100121,3158.863,3154.189,3176.147,3126.902,114337079
000001.SH,20100122,3128.588,3118.724,3147.829,3062.629,137758538
000001.SH,20100125,3094.411,3103.32,3136.999,3092.926,78361862
000001.SH,20100126,3019.394,3094.848,3107.198,3001.956,93507092
000001.SH,20100127,2986.607,3020.54,3028.647,2972.627,76552214
000001.SH,20100128,2994.143,2985.214,3006.039,2963.891,73365767
000001.SH,20100129,2989.292,2979.743,3024.848,2968.453,80475875
000001.SH,20100201,2941.36,2981.374,2981.374,2912.887,88147114
000001.SH,20100202,2934.713,2955.753,2990.748,2930.559,82485789
000001.SH,20100203,3003.835,2945.034,3005.131,2890.021,101022537
000001.SH,20100204,2995.308,2983.05,3015.126,2968.68,99918364
000001.SH,20100205,2939.402,2936.197,2959.233,2918.909,97274989
000001.SH,20100208,2935.174,2936.452,2954.266,2922.187,63299582
000001.SH,20100209,2948.842,2932.09,2957.474,2929.21,62282207
000001.SH,20100210,2982.5,2967.138,2983.179,2958.217,55588005
000001.SH,20100211,2985.499,2985.082,3001.636,2976.079,56646305
000001.SH,20100212,3018.133,2996.088,3018.858,2993.437,56092124
000001.SH,20100222,3003.398,3016.703,3026.659,3002.811,68505143
000001.SH,20100223,2982.575,2998.907,2998.907,2938.753,80392858
000001.SH,20100224,3022.177,2964.984,3023.739,2955.069,92918962
000001.SH,20100225,3060.618,3026.656,3063.004,3022.373,119670781
000001.SH,20100226,3051.943,3053.498,3067.525,3041.689,101296291
000001.SH,20100301,3087.842,3057.006,3093.095,3054.554,111038878
000001.SH,20100302,3073.108,3089.706,3095.992,3060.956,105327647
000001.SH,20100303,3097.005,3074.099,3098.456,3061.467,117156519
000001.SH,20100304,3023.373,3098.069,3102.398,3016.215,126383889
000001.SH,20100305,3031.065,3026.639,3044.165,3011.088,92259665
000001.SH,20100308,3053.232,3036.415,3058.832,3030.905,81011950
000001.SH,20100309,3069.141,3053.26,3084.85,3028.69,92381803
000001.SH,20100310,3048.927,3067.15,3085.994,3034.739,84612953
000001.SH,20100311,3051.282,3050.644,3070.935,3025.309,79872195
000001.SH,20100312,3013.412,3051.474,3057.519,3011.972,71418912
000001.SH,20100315,2976.939,3010.722,3013.517,2963.494,63749768
000001.SH,20100316,2992.841,2974.487,2993.843,2963.438,59627991
000001.SH,20100317,3050.479,2999.815,3050.757,2994.893,87085699
000001.SH,20100318,3046.089,3053.158,3063.586,3035.019,91379124
000001.SH,20100319,3067.75,3046.749,3069.662,3031.023,88481189
000001.SH,20100322,3074.576,3069.66,3083.345,3061.759,96499411
000001.SH,20100323,3053.125,3076.957,3082.965,3051.211,92867190
000001.SH,20100324,3056.808,3058.928,3076.749,3052.213,89266365
000001.SH,20100325,3019.176,3051.356,3051.356,3012.308,90190542
000001.SH,20100326,3059.715,3017.215,3067.707,3009.905,93077716
000001.SH,20100329,3123.798,3076.048,3130.279,3071.69,131895114
000001.SH,20100330,3128.468,3123.832,3132.576,3113.767,102431515
000001.SH,20100331,3109.105,3129.574,3130.112,3101.756,101143351
000001.SH,20100401,3147.416,3111.935,3148.344,3111.935,126779213
000001.SH,20100402,3157.957,3154.77,3159.598,3141.866,122789383
000001.SH,20100406,3158.681,3170.612,3177.968,3141.93,116814703
000001.SH,20100407,3148.222,3156.314,3161.081,3132.236,103521570
000001.SH,20100408,3118.709,3143.451,3143.827,3110.256,114643389
000001.SH,20100409,3145.347,3118.926,3146.459,3114.788,105425960
000001.SH,20100412,3129.263,3151.888,3156.211,3111.899,137962701
000001.SH,20100413,3161.251,3129.692,3173.634,3101.483,143982040
000001.SH,20100414,3166.183,3161.551,3167.658,3145.555,106435847
000001.SH,20100415,3164.966,3168.139,3181.663,3135.99,106263908
000001.SH,20100416,3130.302,3159.672,3159.672,3121.366,80934918
000001.SH,20100419,2980.297,3096.785,3096.785,2977.774,129360505
000001.SH,20100420,2979.533,2980.081,2998.913,2941.35,101732249
000001.SH,20100421,3033.278,2984.618,3034.327,2972.096,116308514
000001.SH,20100422,2999.484,3021.289,3023.641,2978.457,121726664
000001.SH,20100423,2983.537,2995.568,3015.633,2966.785,103518713
000001.SH,20100426,2969.503,2988.077,2996.828,2965.832,89146675
000001.SH,20100427,2907.928,2962.145,2962.145,2866.342,108271273
000001.SH,20100428,2900.331,2883.167,2916.676,2865.469,83749411
000001.SH,20100429,2868.432,2912.196,2928.93,2867.938,89344434
000001.SH,20100430,2870.611,2867.649,2875.806,2820.949,88734444
000001.SH,20100504,2835.277,2821.354,2862.555,2809.132,66079844
000001.SH,20100505,2857.151,2804.514,2857.293,2770.328,95340578
000001.SH,20100506,2739.702,2838.951,2838.951,2734.999,92649316
000001.SH,20100507,2688.383,2685.992,2732.183,2665.812,92026260
000001.SH,20100510,2698.757,2690.859,2713.061,2646.589,81854050
000001.SH,20100511,2647.574,2745.604,2751.07,2638.533,87897107
000001.SH,20100512,2655.714,2628.019,2668.118,2604.198,82544160
000001.SH,20100513,2710.507,2653.579,2711.066,2646.896,83077733
000001.SH,20100514,2696.629,2692.096,2712.863,2677.19,73368024
000001.SH,20100517,2559.931,2663.882,2663.882,2557.239,82648326
000001.SH,20100518,2594.783,2555.141,2603.32,2529.625,82792386
000001.SH,20100519,2587.807,2581.63,2623.959,2554.984,71372186
000001.SH,20100520,2555.94,2571.54,2609.639,2551.452,66390044
000001.SH,20100521,2583.522,2492.575,2584.452,2481.974,83856090
000001.SH,20100524,2673.423,2596.318,2680.493,2596.318,112497272
000001.SH,20100525,2622.63,2654.359,2659.74,2609.086,93269050
000001.SH,20100526,2625.793,2620.853,2644.941,2610.51,68710464
000001.SH,20100527,2655.918,2615.105,2662.081,2583.548,87883569
000001.SH,20100528,2655.767,2680.403,2686.542,2641.405,86947998
000001.SH,20100531,2592.147,2647.868,2665.39,2591.535,78743882
000001.SH,20100601,2568.283,2577.763,2598.897,2534.267,74666113
000001.SH,20100602,2571.423,2548.542,2572.343,2521.057,64866634
000001.SH,20100603,2552.656,2575.77,2596.137,2551.529,69502328
000001.SH,20100604,2553.593,2536.231,2556.969,2527.873,56518495
000001.SH,20100607,2511.729,2508.329,2527.104,2491.661,65697988
000001.SH,20100608,2513.947,2510.084,2531.882,2491.647,63032468
000001.SH,20100609,2583.87,2523.879,2589.473,2501.118,96030984
000001.SH,20100610,2562.58,2561.549,2581.047,2554.787,74583964
000001.SH,20100611,2569.942,2574.899,2590.979,2566.616,66519280
000001.SH,20100617,2560.245,2588.965,2595.509,2559.723,54957039
000001.SH,20100618,2513.222,2556.602,2568.861,2505.327,67218453
000001.SH,20100621,2586.21,2517.292,2587.34,2504.315,78554425
000001.SH,20100622,2588.698,2579.631,2598.353,2572.962,63681459
000001.SH,20100623,2569.872,2576.343,2593.673,2546.52,58776822
000001.SH,20100624,2566.745,2563.639,2586.898,2554.342,48856571
000001.SH,20100625,2552.817,2556.54,2572.832,2534.269,50078852
000001.SH,20100628,2535.278,2550.649,2561.485,2528.385,43203938
000001.SH,20100629,2427.053,2534.496,2541.142,2425.927,73744904
000001.SH,20100630,2398.37,2409.542,2411.441,2382.358,55210569
000001.SH,20100701,2373.792,2393.947,2410.769,2371.778,49967686
000001.SH,20100702,2382.901,2371.323,2386.4,2319.739,68329570
000001.SH,20100705,2363.947,2358.757,2378.088,2335.571,47996452
000001.SH,20100706,2409.424,2358.284,2409.783,2356.553,61364295
000001.SH,20100707,2421.117,2407.665,2421.679,2392.567,56110700
000001.SH,20100708,2415.15,2429.676,2436.283,2402.002,54485954
000001.SH,20100709,2470.923,2416.58,2485.6,2398.676,85890148
000001.SH,20100712,2490.718,2468.541,2501.024,2455.814,82922349
000001.SH,20100713,2450.286,2468.69,2468.69,2439.243,66327019
000001.SH,20100714,2470.44,2456.103,2494.589,2456.103,72946145
000001.SH,20100715,2424.304,2465.989,2487.237,2423.649,105539239
000001.SH,20100716,2424.271,2414.681,2428.464,2389.071,70793303
000001.SH,20100719,2475.421,2399.58,2484.194,2392.273,88838962
000001.SH,20100720,2528.73,2477.753,2530.331,2477.46,118598374
000001.SH,20100721,2535.394,2529.619,2553.452,2520.149,114247832
000001.SH,20100722,2562.406,2525.976,2563.239,2522.201,105934217
000001.SH,20100723,2572.028,2566.851,2579.523,2549.237,114373149
000001.SH,20100726,2588.683,2576.372,2589.484,2556.466,93326486
000001.SH,20100727,2575.368,2581.59,2587.997,2565.636,86605236
000001.SH,20100728,2633.663,2574.322,2636.002,2564.156,128979538
000001.SH,20100729,2648.116,2635.048,2656.408,2623.944,139123605
000001.SH,20100730,2637.503,2642.852,2643.035,2614.732,94773788
000001.SH,20100802,2672.516,2635.807,2675.762,2633.647,112944633
000001.SH,20100803,2627.002,2678.791,2681.786,2626.722,127971094
000001.SH,20100804,2638.522,2620.499,2638.898,2589.988,112123737
000001.SH,20100805,2620.757,2636.243,2640.589,2606.622,113514382
000001.SH,20100806,2658.392,2618.713,2659.412,2598.913,120927286
000001.SH,20100809,2672.533,2656.364,2676.09,2650.397,119964750
000001.SH,20100810,2595.274,2672.793,2675.313,2594.336,127010021
000001.SH,20100811,2607.497,2587.615,2618.451,2586.018,86941461
000001.SH,20100812,2575.475,2584.919,2608.761,2570.963,92675203
000001.SH,20100813,2606.7,2576.687,2607.033,2564.838,88820450
000001.SH,20100816,2661.708,2603.792,2665.314,2596.771,125862823
000001.SH,20100817,2671.893,2663.184,2677.57,2654.011,122638294
000001.SH,20100818,2666.301,2674.501,2687.76,2654.408,136254348
000001.SH,20100819,2687.979,2669.431,2701.93,2659.297,128441613
000001.SH,20100820,2642.307,2677.019,2683.288,2636.908,116172184
000001.SH,20100823,2639.366,2637.82,2656.116,2629.707,88136539
000001.SH,20100824,2650.307,2636.532,2667.171,2614.563,107243639
000001.SH,20100825,2596.58,2634.95,2645.503,2595.728,109695828
000001.SH,20100826,2603.481,2604.882,2616.962,2590.614,80313857
000001.SH,20100827,2610.742,2602.501,2613.487,2588.643,70466094
000001.SH,20100830,2652.664,2622.266,2656.355,2620.19,110479525
000001.SH,20100831,2638.798,2644.787,2647.253,2626.793,110890245
000001.SH,20100901,2622.882,2641.053,2662.876,2604.487,127164940
000001.SH,20100902,2655.776,2646.893,2659.978,2636.418,124076238
000001.SH,20100903,2655.394,2658.129,2660.539,2631.851,129456526
000001.SH,20100906,2696.25,2667.195,2698.601,2664.239,144209066
000001.SH,20100907,2698.363,2698.218,2704.933,2679.023,112231539
000001.SH,20100908,2695.291,2687.711,2695.845,2674.321,113519409
000001.SH,20100909,2656.352,2698.638,2698.638,2651.602,132989434
000001.SH,20100910,2663.209,2657.235,2667.837,2628.829,113041151
000001.SH,20100913,2688.32,2665.655,2696.674,2660.607,117918914
000001.SH,20100914,2688.522,2694.069,2703.781,2678.974,120712410
000001.SH,20100915,2652.503,2688.386,2688.49,2645.864,122039815
000001.SH,20100916,2602.465,2646.921,2653.272,2583.337,118998200
000001.SH,20100917,2598.689,2607.551,2615.079,2592.535,83171357
000001.SH,20100920,2588.713,2601.482,2607.347,2573.629,79469519
000001.SH,20100921,2591.55,2593.763,2601.099,2580.177,58101406
000001.SH,20100927,2627.967,2600.54,2629.045,2597.139,76844658
000001.SH,20100928,2611.354,2625.326,2625.326,2607.018,93117430
000001.SH,20100929,2610.678,2608.919,2634.124,2603.927,88618663
000001.SH,20100930,2655.658,2599.715,2655.999,2597.597,89580361
000001.SH,20101008,2738.744,2681.253,2747.805,2677.994,135759543
000001.SH,20101011,2806.942,2755.026,2823.597,2755.026,207535265
000001.SH,20101012,2841.407,2795.764,2843.428,2782.341,167428327
000001.SH,20101013,2861.361,2842.138,2862.035,2826.221,185281671
000001.SH,20101014,2879.636,2881.552,2919.414,2864.519,229461709
000001.SH,20101015,2971.16,2863.738,2971.16,2858.216,236568558
000001.SH,20101018,2955.227,2985.462,3026.099,2944.715,263316938
000001.SH,20101019,3001.853,2949.63,3002.371,2931.91,170667828
000001.SH,20101020,3003.951,2947.511,3041.151,2942.505,207804424
000001.SH,20101021,2983.533,3009.225,3018.244,2958.546,161436141
000001.SH,20101022,2975.043,2976.754,2997.624,2954.619,147079881
000001.SH,20101025,3051.419,2979.706,3051.539,2959.298,192114243
000001.SH,20101026,3041.543,3065.844,3073.384,3017.818,198778908
000001.SH,20101027,2997.048,3031.645,3056.399,2988.871,176268280
000001.SH,20101028,2992.579,2989.29,3007.013,2969.304,143537933
000001.SH,20101029,2978.835,2993.296,2996.774,2955.48,147109754
000001.SH,20101101,3054.021,2986.886,3054.05,2986.886,186243180
000001.SH,20101102,3045.434,3061.631,3089.568,3029.324,224947283
000001.SH,20101103,3030.988,3044.022,3069.066,3017.098,189848032
000001.SH,20101104,3086.939,3035.366,3087.421,3035.366,176857096
000001.SH,20101105,3129.497,3129.87,3142.589,3105.921,211955803
000001.SH,20101108,3159.512,3140.395,3160.699,3124.091,205417960
000001.SH,20101109,3135,3159.019,3159.019,3110.343,192455746
000001.SH,20101110,3115.356,3120.44,3124.256,3093.878,185052423
000001.SH,20101111,3147.744,3108.511,3186.72,3102.774,210274743
000001.SH,20101112,2985.435,3121.922,3150.146,2975.163,233084958
000001.SH,20101115,3014.413,2984.872,3016.131,2939.68,153152448
000001.SH,20101116,2894.538,3007.643,3007.643,2885.753,171089373
000001.SH,20101117,2838.857,2852.478,2891.052,2824.121,123780261
000001.SH,20101118,2865.452,2855.605,2873.696,2827.179,102226182
000001.SH,20101119,2888.566,2879.655,2888.75,2806.644,123778460
000001.SH,20101122,2884.371,2861.606,2904.97,2852.774,127117716
000001.SH,20101123,2828.282,2872.172,2872.172,2791.584,116311956
000001.SH,20101124,2859.936,2794.864,2861.485,2794.864,116156238
000001.SH,20101125,2898.261,2875.858,2901.675,2856.962,131608453
000001.SH,20101126,2871.698,2890.287,2894.421,2851.957,110866191
000001.SH,20101129,2866.356,2861.149,2878.827,2841.795,102452542
000001.SH,20101130,2820.181,2863.412,2881.16,2758.924,139324863
000001.SH,20101201,2823.449,2810.543,2834.199,2795.811,81263296
000001.SH,20101202,2843.607,2860.464,2870.806,2841.473,104195755
000001.SH,20101203,2842.431,2846.725,2853.401,2822.743,83521010
000001.SH,20101206,2857.178,2850.382,2871.407,2831.697,89773055
000001.SH,20101207,2875.861,2843.767,2884.53,2809.11,86785497
000001.SH,20101208,2848.546,2868.733,2880.558,2843.94,86707379
000001.SH,20101209,2810.949,2837.615,2854.7,2808.506,94622552
000001.SH,20101210,2841.04,2798.736,2850.422,2792.522,80496108
000001.SH,20101213,2922.954,2850.325,2923.774,2847.658,128878468
000001.SH,20101214,2927.077,2928.3,2933.407,2912.42,120944936
000001.SH,20101215,2911.414,2927.264,2939.05,2905.649,109462489
000001.SH,20101216,2898.138,2908.865,2921.275,2891.858,87606313
000001.SH,20101217,2893.74,2896.77,2898.812,2881.004,73677136
000001.SH,20101220,2852.916,2901.47,2911.561,2804.556,113755495
000001.SH,20101221,2904.115,2857.589,2908.166,2846.633,106825623
000001.SH,20101222,2877.9,2910.731,2917.199,2867.049,98325557
000001.SH,20101223,2855.22,2874.202,2893.711,2849.836,89002488
